n_bits,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
12,2,zeta3::M2L::Table,read_buff,0.742765,6.018901454545455,1.9315442700255339,5.423388,5.434741,5.452374
12,2,zeta3::M2L::Table,read_unbuff,0.742765,8.018803181818182,0.012604673187498253,8.008157,8.016326,8.02895
12,2,zeta3::L2M::NoTable,read_buff,0.742482,7.194484181818182,0.03350763252997202,7.168618,7.183283,7.231546
12,2,zeta3::L2M::NoTable,read_unbuff,0.742482,9.15853609090909,1.8409825262855406,8.583379,8.599841,8.620335
12,2,zeta3::L2M::Table,read_buff,0.74335,5.890593909090909,1.9298124530031129,5.302102,5.308975,5.322903
12,2,zeta3::L2M::Table,read_unbuff,0.74335,8.163502818181817,1.9165111771317074,7.555389,7.57394,7.626362
12,2,delta::M2L::Table,read_buff,0.869149,5.042770090909092,1.9073387731161684,4.454523,4.469981,4.476973
12,2,delta::M2L::Table,read_unbuff,0.869149,7.163244909090908,1.9322763495032202,6.574998,6.581176,6.585473
12,2,delta::M2L::NoTable,read_buff,0.869167,4.580830545454546,0.031168739061321126,4.557657,4.569577,4.607117
12,2,delta::M2L::NoTable,read_unbuff,0.869167,8.732997272727273,2.5851022752550854,7.543684,7.577802,7.603808
12,2,delta::L2M::Table,read_buff,0.869094,4.847994,1.9497669568192504,4.225628,4.276579,4.283087
12,2,delta::L2M::Table,read_unbuff,0.869094,6.6489388181818185,1.9297410205263201,6.057978,6.073715,6.084395
12,2,delta::L2M::NoTable,read_buff,0.868931,3.885217909090909,0.039527050930861334,3.862392,3.883668,3.894066
12,2,delta::L2M::NoTable,read_unbuff,0.868931,7.586078363636363,1.9203152324242638,6.965289,7.038843,7.049261
12,2,delta_gamma::M2L::Table,read_buff,0.86879,5.110697545454546,1.93225808152531,4.498168,4.514899,4.541063
12,2,delta_gamma::M2L::Table,read_unbuff,0.86879,6.692223272727272,0.07128939341597865,6.62924,6.669812,6.714711
12,2,delta_gamma::M2L::NoTable,read_buff,0.869095,4.043086090909091,0.08567242156196425,3.990756,4.009367,4.055634
12,2,delta_gamma::M2L::NoTable,read_unbuff,0.869095,8.497918090909092,2.5605137625459644,7.294572,7.406928,7.472807
12,2,delta_gamma::L2M::Table,read_buff,0.868768,5.198873363636364,1.9425772113377255,4.597727,4.605939,4.633168
12,2,delta_gamma::L2M::Table,read_unbuff,0.868768,6.222510090909091,0.14256828750914746,6.134405,6.176684,6.194519
12,2,delta_gamma::L2M::NoTable,read_buff,0.868925,4.030891909090909,0.16345635789130664,3.899868,4.021493,4.071283
12,2,delta_gamma::L2M::NoTable,read_unbuff,0.868925,7.4750843636363635,1.9513957282688343,6.725371,6.92614,6.992921
13,1,unary::M2L::NoTable,read_buff,0.999887,2.182449636363636,1.9237828343674488,1.594872,1.601547,1.605651
13,1,unary::M2L::NoTable,read_unbuff,0.999887,3.423691090909091,0.0023868430385990814,3.421437,3.423777,3.423989
13,1,unary::M2L::Table,read_buff,0.999872,1.8124031818181818,0.0023621631958094017,1.810231,1.813648,1.813944
13,1,unary::M2L::Table,read_unbuff,0.999872,3.9337351818181823,0.01614215730822975,3.919482,3.927293,3.941544
13,1,unary::L2M::NoTable,read_buff,0.999889,1.6064275454545454,0.013849788853001596,1.593607,1.603935,1.618341
13,1,unary::L2M::NoTable,read_unbuff,0.999889,3.5541495454545453,1.8375500185663172,2.999481,3.000085,3.000624
13,1,unary::L2M::Table,read_buff,0.999891,1.8098452727272727,0.014168904933627784,1.801198,1.805011,1.806792
13,1,unary::L2M::Table,read_unbuff,0.999891,3.506735181818182,0.012404944061286048,3.49318,3.509534,3.515223
13,1,gamma::M2L::NoTable,read_buff,0.999938,2.315911363636364,0.01247616382765729,2.302298,2.319267,2.320873
13,1,gamma::M2L::NoTable,read_unbuff,0.999938,6.335964090909091,1.920045131794326,5.738301,5.770401,5.774627
13,1,gamma::M2L::Table,read_buff,0.99994,2.2963183636363635,0.06862713855068232,2.209555,2.312666,2.326384
13,1,gamma::M2L::Table,read_unbuff,0.99994,4.066621181818181,0.1038900452813629,3.981727,4.00457,4.111836
13,1,gamma::L2M::NoTable,read_buff,0.999951,2.1374735454545455,0.006224209080094299,2.129974,2.139439,2.140602
13,1,gamma::L2M::NoTable,read_unbuff,0.999951,5.364034181818182,0.017382838501339096,5.357481,5.361928,5.36831
13,1,gamma::L2M::Table,read_buff,0.999931,2.295178363636363,0.14083487442978945,2.221818,2.247617,2.28446
13,1,gamma::L2M::Table,read_unbuff,0.999931,3.5514723636363636,0.07795419840171894,3.509282,3.523814,3.539969
13,1,zeta3::M2L::NoTable,read_buff,0.742513,8.461294545454544,2.472880208182328,7.321021,7.361086,7.376399
13,1,zeta3::M2L::NoTable,read_unbuff,0.742513,8.937592909090908,0.028646548795464126,8.915663,8.939424,8.94715
13,1,zeta3::M2L::Table,read_buff,0.742774,5.812327,1.9323950049689114,5.217357,5.22761,5.244794
13,1,zeta3::M2L::Table,read_unbuff,0.742774,8.640098636363637,1.9239947132022102,8.046242,8.061076,8.065315
13,1,zeta3::L2M::NoTable,read_buff,0.742622,7.193999727272727,0.06115837090225812,7.152982,7.166077,7.192338
13,1,zeta3::L2M::NoTable,read_unbuff,0.742622,9.72240609090909,2.467992981403207,8.604975,8.620032,8.628567
13,1,zeta3::L2M::Table,read_buff,0.742731,5.595672909090909,0.05329190953128731,5.555112,5.588199,5.623174
13,1,zeta3::L2M::Table,read_unbuff,0.742731,8.095518272727272,1.929021734699746,7.505491,7.511165,7.51895
13,1,delta::M2L::Table,read_buff,0.883446,4.627583454545454,1.845071136784724,4.070088,4.073902,4.07601
13,1,delta::M2L::Table,read_unbuff,0.883446,6.631674454545455,0.014496902161245469,6.621106,6.634146,6.638753
13,1,delta::M2L::NoTable,read_buff,0.883591,5.735161727272727,2.6033830155760826,4.557637,4.574104,4.581801
13,1,delta::M2L::NoTable,read_unbuff,0.883591,7.5866797272727275,0.03830303640990076,7.558991,7.578771,7.604828
13,1,delta::L2M::Table,read_buff,0.883574,3.889691,0.01563180875010956,3.878572,3.886992,3.897352
13,1,delta::L2M::Table,read_unbuff,0.883574,6.5648444545454545,1.9372760058646452,5.965845,5.98311,5.988307
13,1,delta::L2M::NoTable,read_buff,0.883914,5.022977909090908,2.490574609392397,3.895777,3.906733,3.90808
13,1,delta::L2M::NoTable,read_unbuff,0.883914,6.9807808181818185,0.019506890279171383,6.975024,6.978843,6.984136
13,1,delta_gamma::M2L::Table,read_buff,0.883866,4.521675363636362,0.027374151414327797,4.504254,4.514818,4.526972
13,1,delta_gamma::M2L::Table,read_unbuff,0.883866,7.283296636363636,1.9213504368525942,6.660022,6.69315,6.77058
13,1,delta_gamma::M2L::NoTable,read_buff,0.882872,4.058636,0.062118240158587905,4.003299,4.073378,4.07526
13,1,delta_gamma::M2L::NoTable,read_unbuff,0.882872,7.9938876363636355,1.8707319144403494,7.356305,7.432979,7.476886
13,1,delta_gamma::L2M::Table,read_buff,0.884028,4.5417179090909094,0.04447050519941178,4.508253,4.537581,4.555297
13,1,delta_gamma::L2M::Table,read_unbuff,0.884028,6.817463,1.8412424250671608,6.242147,6.25564,6.262093
13,1,delta_gamma::L2M::NoTable,read_buff,0.883964,4.547439727272727,1.963852322721955,3.894781,3.92213,4.023628
13,1,delta_gamma::L2M::NoTable,read_unbuff,0.883964,7.619591363636364,1.9252657713498815,6.944072,7.04031,7.124418
13,2,unary::M2L::NoTable,read_buff,0.999894,1.6188817272727274,0.013076880003203426,1.611627,1.616351,1.62049
13,2,unary::M2L::NoTable,read_unbuff,0.999894,3.431014818181818,0.0006150009460451301,3.430437,3.430934,3.4314
13,2,unary::M2L::Table,read_buff,0.999894,1.8242299090909089,0.012413073047835855,1.816534,1.818063,1.81958
13,2,unary::M2L::Table,read_unbuff,0.999894,4.5141528181818185,1.9249681630412914,3.923533,3.942461,3.943656
13,2,unary::L2M::NoTable,read_buff,0.999873,1.627771181818182,0.020816533889282264,1.617152,1.626472,1.630614
13,2,unary::L2M::NoTable,read_unbuff,0.999873,3.567528363636364,1.9133656070672052,2.986651,2.989482,2.995544
13,2,unary::L2M::Table,read_buff,0.999878,1.802874181818182,0.0008901252516564179,1.802571,1.803228,1.803428
13,2,unary::L2M::Table,read_unbuff,0.999878,3.508806909090909,0.015350398551533067,3.495594,3.512756,3.520959
13,2,gamma::M2L::NoTable,read_buff,0.999946,2.3188789090909085,0.025400437671247052,2.305215,2.309074,2.328229
13,2,gamma::M2L::NoTable,read_unbuff,0.999946,6.400914727272728,1.9359830676845855,5.790534,5.821627,5.849379
13,2,gamma::M2L::Table,read_buff,0.999947,2.3530969999999996,0.09397317656969985,2.280724,2.330359,2.350099
13,2,gamma::M2L::Table,read_unbuff,0.999947,4.650818272727273,1.9230692766268762,4.029578,4.082798,4.125156
13,2,gamma::L2M::NoTable,read_buff,0.999939,3.112320727272728,1.858178815834423,2.114103,3.000829,3.030152
13,2,gamma::L2M::NoTable,read_unbuff,0.999939,5.264088454545455,0.029724526036132817,5.231089,5.274547,5.283573
13,2,gamma::L2M::Table,read_buff,0.999929,2.3713665454545456,0.16502771062664812,2.272868,2.293104,2.401378
13,2,gamma::L2M::Table,read_unbuff,0.999929,3.6254355454545455,0.178098578876623,3.544179,3.557538,3.592506
13,2,zeta3::M2L::NoTable,read_buff,0.743002,7.883204181818182,1.9287239279029966,7.271116,7.304622,7.319491
13,2,zeta3::M2L::NoTable,read_unbuff,0.743002,8.966069545454545,0.026688554675604142,8.949347,8.965619,8.971219
13,2,zeta3::M2L::Table,read_buff,0.743193,5.99412509090909,1.8341489729011358,5.421955,5.435356,5.46707
13,2,zeta3::M2L::Table,read_unbuff,0.743193,8.638408727272727,1.8553921653648369,8.053119,8.080382,8.08278
13,2,zeta3::L2M::NoTable,read_buff,0.743315,7.734754636363637,1.8660739069385368,7.148115,7.160341,7.197915
13,2,zeta3::L2M::NoTable,read_unbuff,0.743315,9.145845363636365,1.842344427005182,8.569775,8.589744,8.604471
13,2,zeta3::L2M::Table,read_buff,0.742891,5.914611909090909,1.919812796142918,5.327588,5.339443,5.342114
13,2,zeta3::L2M::Table,read_unbuff,0.742891,7.618122727272728,0.05610511300423697,7.565774,7.625971,7.63868
13,2,delta::M2L::Table,read_buff,0.884095,5.0587788181818185,1.934017573107019,4.473759,4.478121,4.491685
13,2,delta::M2L::Table,read_unbuff,0.884095,6.608884545454546,0.017324497813002465,6.595821,6.613915,6.618135
13,2,delta::M2L::NoTable,read_buff,0.883947,4.567476909090909,0.04595281440663797,4.526071,4.580532,4.59089
13,2,delta::M2L::NoTable,read_unbuff,0.883947,7.5793597272727276,0.03009887889304456,7.547238,7.581803,7.598648
13,2,delta::L2M::Table,read_buff,0.883174,4.289105090909091,0.029214035306525315,4.280988,4.29915,4.304342
13,2,delta::L2M::Table,read_unbuff,0.883174,6.0780970909090914,0.01673215364771986,6.065323,6.082754,6.086811
13,2,delta::L2M::NoTable,read_buff,0.883545,3.906728727272727,0.03052076886020699,3.889628,3.903692,3.910916
13,2,delta::L2M::NoTable,read_unbuff,0.883545,8.143452818181817,2.582570818248391,6.952765,6.966784,7.054787
13,2,delta_gamma::M2L::Table,read_buff,0.883962,4.563407909090909,0.024703903944334554,4.542747,4.569626,4.571097
13,2,delta_gamma::M2L::Table,read_unbuff,0.883962,7.250127818181818,1.9342830756304425,6.633978,6.657821,6.67853
13,2,delta_gamma::M2L::NoTable,read_buff,0.883243,4.744965636363636,1.9325163498789484,4.017184,4.146523,4.164225
13,2,delta_gamma::M2L::NoTable,read_unbuff,0.883243,7.9906976363636355,1.9325790045701767,7.391933,7.417127,7.431238
13,2,delta_gamma::L2M::Table,read_buff,0.883738,6.104407181818183,2.581973849270159,4.91895,4.932935,4.984487
13,2,delta_gamma::L2M::Table,read_unbuff,0.883738,6.636918,0.05707182289186142,6.595586,6.610372,6.635877
13,2,delta_gamma::L2M::NoTable,read_buff,0.883837,3.9868296363636366,0.1492800440295171,3.89984,3.9283,3.952167
13,2,delta_gamma::L2M::NoTable,read_unbuff,0.883837,7.002912545454546,0.15056338358137658,6.894513,6.981995,7.051525
14,1,unary::M2L::NoTable,read_buff,0.999927,1.6025442727272727,0.004214472353472275,1.597983,1.602675,1.603057
14,1,unary::M2L::NoTable,read_unbuff,0.999927,3.422392454545454,0.0021365351559773844,3.420354,3.421506,3.424543
14,1,unary::M2L::Table,read_buff,0.999949,1.8212352727272727,0.0032363426608104724,1.818032,1.821434,1.823118
14,1,unary::M2L::Table,read_unbuff,0.999949,4.535600636363636,1.9025619845389148,3.951634,3.966342,3.969491
14,1,unary::L2M::NoTable,read_buff,0.999945,1.6041703636363638,0.01218994375928559,1.592497,1.600789,1.614316
14,1,unary::L2M::NoTable,read_unbuff,0.999945,3.000133363636364,0.0017575941666226993,3.000169,3.000438,3.001055
14,1,unary::L2M::Table,read_buff,0.999945,2.3957683636363636,1.932429454323095,1.808304,1.811323,1.811711
14,1,unary::L2M::Table,read_unbuff,0.999945,3.527171272727273,0.01175742954128077,3.518432,3.526002,3.534776
14,1,gamma::M2L::NoTable,read_buff,0.999947,2.3325835454545456,0.08911289114529242,2.303168,2.329016,2.403732
14,1,gamma::M2L::NoTable,read_unbuff,0.999947,6.407947909090909,1.896603257725424,5.745928,5.784651,5.990291
14,1,gamma::M2L::Table,read_buff,0.999936,2.2618559090909094,0.06510331903897768,2.191618,2.278483,2.304815
14,1,gamma::M2L::Table,read_unbuff,0.999936,4.610472090909091,1.8456977364978513,4.00432,4.047991,4.078706
14,1,gamma::L2M::NoTable,read_buff,0.999942,2.1226523636363632,0.024714220239662386,2.116355,2.131057,2.1353
14,1,gamma::L2M::NoTable,read_unbuff,0.999942,5.366175272727273,0.02755057266951417,5.35231,5.363453,5.372121
14,1,gamma::L2M::Table,read_buff,0.999937,2.2870494545454547,0.15479595858249248,2.207368,2.236622,2.245122
14,1,gamma::L2M::Table,read_unbuff,0.999937,4.171044272727272,1.9171993726876235,3.56371,3.598339,3.611515
14,1,zeta3::M2L::NoTable,read_buff,0.742646,7.924137181818182,1.9327040518400542,7.328481,7.348389,7.366393
14,1,zeta3::M2L::NoTable,read_unbuff,0.742646,9.515392454545456,1.9332913103951694,8.924015,8.932793,8.940889
14,1,zeta3::M2L::Table,read_buff,0.743364,5.843799727272727,1.9247862442465185,5.255426,5.259282,5.262498
14,1,zeta3::M2L::Table,read_unbuff,0.743364,8.107109909090909,0.026985870812166,8.089032,8.098837,8.107954
14,1,zeta3::L2M::NoTable,read_buff,0.742733,7.1723847272727275,0.01717712791528842,7.156334,7.174145,7.18463
14,1,zeta3::L2M::NoTable,read_unbuff,0.742733,9.158199363636363,1.848139398003585,8.577123,8.610817,8.631126
14,1,zeta3::L2M::Table,read_buff,0.742207,5.654222090909091,0.03958723647958911,5.627007,5.648247,5.662679
14,1,zeta3::L2M::Table,read_unbuff,0.742207,8.162635,1.922551364519346,7.564913,7.591568,7.600229
14,1,delta::M2L::Table,read_buff,0.917748,3.838042818181818,0.015107928751607054,3.827616,3.833575,3.839423
14,1,delta::M2L::Table,read_unbuff,0.917748,7.414453090909091,2.483499369500683,6.287271,6.302533,6.315982
14,1,delta::M2L::NoTable,read_buff,0.917755,5.1151562727272735,1.8303141437787716,4.5294,4.577189,4.596327
14,1,delta::M2L::NoTable,read_unbuff,0.917755,8.143535727272727,1.849691403514818,7.556844,7.612576,7.612892
14,1,delta::L2M::Table,read_buff,0.917571,3.6956080909090914,0.00898442706525626,3.691442,3.694232,3.70136
14,1,delta::L2M::Table,read_unbuff,0.917571,6.268233636363636,1.9405943568776178,5.665817,5.692511,5.701023
14,1,delta::L2M::NoTable,read_buff,0.917214,3.889530090909091,0.017140629676033144,3.880985,3.895023,3.895989
14,1,delta::L2M::NoTable,read_unbuff,0.917214,6.961267818181819,0.01607081867123244,6.946022,6.966391,6.970117
14,1,delta_gamma::M2L::Table,read_buff,0.917128,4.887617909090909,1.9215426270835343,4.292886,4.307208,4.315848
14,1,delta_gamma::M2L::Table,read_unbuff,0.917128,6.385546454545455,0.04265158080391308,6.356172,6.372883,6.3872
14,1,delta_gamma::M2L::NoTable,read_buff,0.917867,4.140736363636363,0.08530301745808616,4.0929,4.138454,4.206907
14,1,delta_gamma::M2L::NoTable,read_unbuff,0.917867,8.191931818181818,1.9433968141118698,7.539667,7.640736,7.672921
14,1,delta_gamma::L2M::Table,read_buff,0.917546,5.280531363636364,1.9341680911206902,4.689625,4.700751,4.703272
14,1,delta_gamma::L2M::Table,read_unbuff,0.917546,6.995624454545454,1.9529762988298327,6.380539,6.396153,6.423968
14,1,delta_gamma::L2M::NoTable,read_buff,0.917123,4.7106910909090915,1.9274330647180697,4.048271,4.128782,4.149231
14,1,delta_gamma::L2M::NoTable,read_unbuff,0.917123,7.219203545454545,0.12944141645421192,7.125053,7.214184,7.268573
14,2,unary::M2L::NoTable,read_buff,0.999926,1.630024,0.021361658493665687,1.615126,1.624038,1.633083
14,2,unary::M2L::NoTable,read_unbuff,0.999926,4.006541,1.9140947013035692,3.428942,3.429341,3.429863
14,2,unary::M2L::Table,read_buff,0.999938,2.4606041818181823,0.011296836714923205,2.451862,2.458209,2.459609
14,2,unary::M2L::Table,read_unbuff,0.999938,4.588796818181819,0.0126210389177609,4.574984,4.588801,4.599943
14,2,unary::L2M::NoTable,read_buff,0.999919,1.6284712727272728,0.01706546994425241,1.621034,1.627071,1.641459
14,2,unary::L2M::NoTable,read_unbuff,0.999919,3.5723860909090908,1.925483180369668,2.986451,2.99126,2.996841
14,2,unary::L2M::Table,read_buff,0.999939,3.0234883636363636,1.92594189776334,2.441473,2.442459,2.44346
14,2,unary::L2M::Table,read_unbuff,0.999939,4.151942,0.015260626605745972,4.137873,4.147136,4.161718
14,2,gamma::M2L::NoTable,read_buff,0.999944,2.3311044545454545,0.03968422929921562,2.303604,2.309795,2.335302
14,2,gamma::M2L::NoTable,read_unbuff,0.999944,6.399245727272728,1.9267601412292652,5.799589,5.812053,5.844613
14,2,gamma::M2L::Table,read_buff,0.999946,2.778006454545454,0.08383665880313178,2.724545,2.77921,2.8154
14,2,gamma::M2L::Table,read_unbuff,0.999946,4.563377545454545,0.09869723257251306,4.485685,4.52498,4.643155
14,2,gamma::L2M::NoTable,read_buff,0.99994,2.1126332727272725,0.014295006128651406,2.110296,2.115237,2.119487
14,2,gamma::L2M::NoTable,read_unbuff,0.99994,5.789857363636363,1.9180770580046191,5.202301,5.215692,5.222939
14,2,gamma::L2M::Table,read_buff,0.999938,2.8304441818181822,0.11811543243523963,2.751708,2.770203,2.776648
14,2,gamma::L2M::Table,read_unbuff,0.999938,4.754573818181818,1.8290294755394085,4.103119,4.117252,4.299727
14,2,zeta3::M2L::NoTable,read_buff,0.741775,7.292441545454545,0.026578101513703534,7.277182,7.289947,7.305695
14,2,zeta3::M2L::NoTable,read_unbuff,0.741775,9.525682272727273,1.8506120009302378,8.955044,8.96972,8.973475
14,2,zeta3::M2L::Table,read_buff,0.743244,6.432434363636364,1.8523551580071393,5.867285,5.873702,5.896271
14,2,zeta3::M2L::Table,read_unbuff,0.743244,9.082236181818182,1.8486075837002733,8.515744,8.519878,8.522688
14,2,zeta3::L2M::NoTable,read_buff,0.743232,8.346860000000001,2.524706242318183,7.161712,7.198438,7.292927
14,2,zeta3::L2M::NoTable,read_unbuff,0.743232,8.590482090909092,0.027399876968536047,8.574634,8.599415,8.602857
14,2,zeta3::L2M::Table,read_buff,0.742803,5.928708181818181,0.012727652327261023,5.918791,5.923304,5.928529
14,2,zeta3::L2M::Table,read_unbuff,0.742803,8.775691909090906,1.8670312587455757,8.184256,8.189489,8.260767
14,2,delta::M2L::Table,read_buff,0.917407,4.405073545454546,0.07159126807280855,4.367738,4.43643,4.449991
14,2,delta::M2L::Table,read_unbuff,0.917407,7.6703577272727275,2.5806282953818855,6.500917,6.527005,6.532224
14,2,delta::M2L::NoTable,read_buff,0.917451,4.570497727272728,0.035717336737475,4.557974,4.583483,4.590313
14,2,delta::M2L::NoTable,read_unbuff,0.917451,7.5730023636363635,0.033487973301687644,7.535529,7.582601,7.59092
14,2,delta::L2M::Table,read_buff,0.918057,4.610258090909091,0.04099082019295177,4.583454,4.622948,4.630696
14,2,delta::L2M::Table,read_unbuff,0.918057,6.3330991818181825,0.014833964553133941,6.324039,6.329912,6.337325
14,2,delta::L2M::NoTable,read_buff,0.917837,3.884217090909091,0.030661991153395646,3.859158,3.884323,3.888057
14,2,delta::L2M::NoTable,read_unbuff,0.917837,6.997108545454546,0.03791862252077111,6.966684,6.997322,7.027493
14,2,delta_gamma::M2L::Table,read_buff,0.917729,5.210406818181818,1.8621705292281274,4.631122,4.649893,4.662998
14,2,delta_gamma::M2L::Table,read_unbuff,0.917729,6.761978363636364,0.10276628721548,6.699528,6.733575,6.744211
14,2,delta_gamma::M2L::NoTable,read_buff,0.917665,4.945041,2.0106995489532493,4.257773,4.330432,4.419789
14,2,delta_gamma::M2L::NoTable,read_unbuff,0.917665,8.429575454545455,1.9423822448752646,7.829751,7.850506,7.943839
14,2,delta_gamma::L2M::Table,read_buff,0.91754,5.4527838181818185,0.021611076867283443,5.438545,5.451965,5.466899
14,2,delta_gamma::L2M::Table,read_unbuff,0.91754,7.154997454545455,0.0451232387852725,7.124348,7.131358,7.171186
14,2,delta_gamma::L2M::NoTable,read_buff,0.917212,5.2355682727272725,1.8976753709202792,4.458636,4.625443,4.756326
14,2,delta_gamma::L2M::NoTable,read_unbuff,0.917212,8.294702909090908,1.877596211256268,7.607609,7.810428,7.857598
15,1,unary::M2L::NoTable,read_buff,0.999968,1.6264058181818182,0.0112678706312966,1.620468,1.623508,1.631821
15,1,unary::M2L::NoTable,read_unbuff,0.999968,3.988134,1.8411690521446964,3.431943,3.433743,3.43449
15,1,unary::M2L::Table,read_buff,0.999974,2.6212405454545453,0.014208207433477537,2.617101,2.619237,2.620158
15,1,unary::M2L::Table,read_unbuff,0.999974,4.761605818181819,0.009894344524203475,4.750593,4.761025,4.766191
15,1,unary::L2M::NoTable,read_buff,0.999974,1.6122560909090908,0.011745956899755293,1.604654,1.612222,1.617325
15,1,unary::L2M::NoTable,read_unbuff,0.999974,2.9893373636363636,0.004478319914269807,2.986081,2.987731,2.990545
15,1,unary::L2M::Table,read_buff,0.999969,2.5938124545454544,0.007470757262334777,2.58936,2.592596,2.592986
15,1,unary::L2M::Table,read_unbuff,0.999969,4.3131391818181815,0.010479261422621193,4.305093,4.307207,4.322691
15,1,gamma::M2L::NoTable,read_buff,0.999978,2.8734695454545456,1.8413960967605183,2.30602,2.311717,2.329521
15,1,gamma::M2L::NoTable,read_unbuff,0.999978,5.812829909090909,0.014140368711278618,5.806113,5.810486,5.815178
15,1,gamma::M2L::Table,read_buff,0.999983,3.5114154545454546,1.9556420036231252,2.834285,2.912179,3.012666
15,1,gamma::M2L::Table,read_unbuff,0.999983,4.676563727272726,0.05873523543000542,4.624454,4.67121,4.697298
15,1,gamma::L2M::NoTable,read_buff,0.999987,2.1175252727272724,0.011092260086122319,2.108879,2.115971,2.119018
15,1,gamma::L2M::NoTable,read_unbuff,0.999987,5.8372078181818186,1.922379885562623,5.244835,5.253579,5.276088
15,1,gamma::L2M::Table,read_buff,0.99999,2.9223811818181815,0.16634665811781024,2.834847,2.859676,2.861136
15,1,gamma::L2M::Table,read_unbuff,0.99999,5.003213727272726,1.9035999297263115,4.287877,4.372615,4.471611
15,1,zeta3::M2L::NoTable,read_buff,0.776028,7.866963636363637,1.929071930209409,7.275111,7.284737,7.290461
15,1,zeta3::M2L::NoTable,read_unbuff,0.776028,9.547431181818181,1.9317341364632359,8.951587,8.969646,8.978
15,1,zeta3::M2L::Table,read_buff,0.77597,5.633048,0.048565117238610706,5.62087,5.643862,5.649563
15,1,zeta3::M2L::Table,read_unbuff,0.77597,8.70353209090909,1.8408993402320213,8.132145,8.145602,8.162266
15,1,zeta3::L2M::NoTable,read_buff,0.77548,7.803539727272727,1.957324306577328,7.190925,7.198822,7.233057
15,1,zeta3::L2M::NoTable,read_unbuff,0.77548,9.673301,2.581178462250528,8.499625,8.522136,8.529201
15,1,zeta3::L2M::Table,read_buff,0.775799,6.132833636363636,1.8403847889057476,5.56121,5.578761,5.583247
15,1,zeta3::L2M::Table,read_unbuff,0.775799,8.308345545454545,1.839397643898587,7.744512,7.755651,7.767254
15,1,delta::M2L::Table,read_buff,0.928583,4.237785454545454,0.034958245331720074,4.219794,4.228271,4.251659
15,1,delta::M2L::Table,read_unbuff,0.928583,6.915750454545454,1.8504850227113627,6.340857,6.359916,6.38224
15,1,delta::M2L::NoTable,read_buff,0.928598,4.581490909090909,0.03523855171954313,4.54983,4.573445,4.600371
15,1,delta::M2L::NoTable,read_unbuff,0.928598,8.141165090909091,1.9127059163128792,7.540879,7.565933,7.592577
15,1,delta::L2M::Table,read_buff,0.929006,4.867816545454545,1.841320634260441,4.302781,4.313638,4.326533
15,1,delta::L2M::Table,read_unbuff,0.929006,6.193612999999999,0.02278938212852637,6.170579,6.199293,6.205814
15,1,delta::L2M::NoTable,read_buff,0.929106,4.482032090909091,1.938586442969849,3.884142,3.904981,3.908927
15,1,delta::L2M::NoTable,read_unbuff,0.929106,7.578949818181818,1.8999895842929149,6.973096,7.018461,7.043116
15,1,delta_gamma::M2L::Table,read_buff,0.928761,4.602843090909091,0.029631172431932397,4.574659,4.597435,4.623429
15,1,delta_gamma::M2L::Table,read_unbuff,0.928761,7.223490090909091,1.850929778958805,6.627826,6.64777,6.67726
15,1,delta_gamma::M2L::NoTable,read_buff,0.929115,4.877551636363636,0.16718951727262854,4.77836,4.817301,4.859915
15,1,delta_gamma::M2L::NoTable,read_unbuff,0.929115,8.743997181818182,1.8943568961086938,8.030508,8.180731,8.287715
15,1,delta_gamma::L2M::Table,read_buff,0.9291,5.750565727272727,1.9099520823994034,5.16946,5.178398,5.183213
15,1,delta_gamma::L2M::Table,read_unbuff,0.9291,6.796952272727273,0.041567537334056576,6.779805,6.78935,6.794148
15,1,delta_gamma::L2M::NoTable,read_buff,0.928738,5.158883181818181,0.17163753754864824,5.014298,5.110082,5.196215
15,1,delta_gamma::L2M::NoTable,read_unbuff,0.928738,9.398522545454545,2.624025524207696,8.161441,8.356588,8.366682
15,2,unary::M2L::NoTable,read_buff,0.999964,2.199164909090909,1.9238993060377385,1.609264,1.62224,1.629712
15,2,unary::M2L::NoTable,read_unbuff,0.999964,3.427440272727273,0.0028438321009127453,3.425146,3.425945,3.429284
15,2,unary::M2L::Table,read_buff,0.99997,3.3480988181818185,0.008585042653571273,3.343355,3.348352,3.348637
15,2,unary::M2L::Table,read_unbuff,0.99997,5.495026818181818,0.015098413564465356,5.482931,5.489999,5.505849
15,2,unary::L2M::NoTable,read_buff,0.999967,2.155437909090909,1.8408385580215587,1.598604,1.601945,1.602407
15,2,unary::L2M::NoTable,read_unbuff,0.999967,3.023819090909091,0.014343358027007057,3.016891,3.023112,3.025426
15,2,unary::L2M::Table,read_buff,0.999969,3.342745818181818,0.0036849934007588217,3.340098,3.342892,3.34371
15,2,unary::L2M::Table,read_unbuff,0.999969,5.608474181818183,1.8579888421613742,5.040259,5.05061,5.053797
15,2,gamma::M2L::NoTable,read_buff,0.999983,2.2421071818181817,0.03588155025028375,2.204651,2.247852,2.25732
15,2,gamma::M2L::NoTable,read_unbuff,0.999983,6.287681454545454,1.8303235265650368,5.714754,5.735982,5.746615
15,2,gamma::M2L::Table,read_buff,0.999982,3.511023727272727,0.08745320570235365,3.456136,3.47403,3.51369
15,2,gamma::M2L::Table,read_unbuff,0.999982,5.328884454545455,0.06950661829835147,5.271418,5.294989,5.385767
15,2,gamma::L2M::NoTable,read_buff,0.999989,2.118975727272727,0.01730608427744937,2.115213,2.123095,2.125497
